record_id,source,split,parent_id,crop_name,folder,native_labels,canonical_labels,annotation_status,annotation_type,archive_path,image_member,metadata_member,license
codebrim_cls_test_image_0001557_crop_0000003,CODEBRIM-classification,test,image_0001557,image_0001557_crop_0000003.png,defects,Spallation|ExposedBars|CorrosionStain,exposed_rebar|rust_staining|spalling,positive,multi-label crop classification,datasets/CODEBRIM/CODEBRIM_classification_dataset.zip,classification_dataset/test/defects/image_0001557_crop_0000003.png,classification_dataset/metadata/defects.xml,custom non-commercial research/educational license
codebrim_cls_test_image_0001557_crop_0000004,CODEBRIM-classification,test,image_0001557,image_0001557_crop_0000004.png,defects,Spallation|ExposedBars|CorrosionStain,exposed_rebar|rust_staining|spalling,positive,multi-label crop classification,datasets/CODEBRIM/CODEBRIM_classification_dataset.zip,classification_dataset/test/defects/image_0001557_crop_0000004.png,classification_dataset/metadata/defects.xml,custom non-commercial research/educational license
codebrim_cls_test_image_0001557_crop_0000005,CODEBRIM-classification,test,image_0001557,image_0001557_crop_0000005.png,defects,Spallation|ExposedBars|CorrosionStain,exposed_rebar|rust_staining|spalling,positive,multi-label crop classification,datasets/CODEBRIM/CODEBRIM_classification_dataset.zip,classification_dataset/test/defects/image_0001557_crop_0000005.png,classification_dataset/metadata/defects.xml,custom non-commercial research/educational license
codebrim_cls_test_image_0001557_crop_0000006,CODEBRIM-classification,test,image_0001557,image_0001557_crop_0000006.png,defects,Spallation|ExposedBars|CorrosionStain,exposed_rebar|rust_staining|spalling,positive,multi-label crop classification,datasets/CODEBRIM/CODEBRIM_classification_dataset.zip,classification_dataset/test/defects/image_0001557_crop_0000006.png,classification_dataset/metadata/defects.xml,custom non-commercial research/educational license
codebrim_cls_test_image_0001557_crop_0000007,CODEBRIM-classification,test,image_0001557,image_0001557_crop_0000007.png,defects,Spallation|ExposedBars|CorrosionStain,exposed_rebar|rust_staining|spalling,positive,multi-label crop classification,datasets/CODEBRIM/CODEBRIM_classification_dataset.zip,classification_dataset/test/defects/image_0001557_crop_0000007.png,classification_dataset/metadata/defects.xml,custom non-commercial research/educational license
codebrim_cls_test_image_0001557_crop_0000008,CODEBRIM-classification,test,image_0001557,image_0001557_crop_0000008.png,defects,Spallation|ExposedBars|CorrosionStain,exposed_rebar|rust_staining|spalling,positive,multi-label crop classification,datasets/CODEBRIM/CODEBRIM_classification_dataset.zip,classification_dataset/test/defects/image_0001557_crop_0000008.png,classification_dataset/metadata/defects.xml,custom non-commercial research/educational license
codebrim_cls_test_image_0001557_crop_0000009,CODEBRIM-classification,test,image_0001557,image_0001557_crop_0000009.png,defects,Spallation|ExposedBars|CorrosionStain,exposed_rebar|rust_staining|spalling,positive,multi-label crop classification,datasets/CODEBRIM/CODEBRIM_classification_dataset.zip,classification_dataset/test/defects/image_0001557_crop_0000009.png,classification_dataset/metadata/defects.xml,custom non-commercial research/educational license
codebrim_cls_test_image_0001557_crop_0000010,CODEBRIM-classification,test,image_0001557,image_0001557_crop_0000010.png,defects,Spallation|ExposedBars|CorrosionStain,exposed_rebar|rust_staining|spalling,positive,multi-label crop classification,datasets/CODEBRIM/CODEBRIM_classification_dataset.zip,classification_dataset/test/defects/image_0001557_crop_0000010.png,classification_dataset/metadata/defects.xml,custom non-commercial research/educational license
codebrim_cls_test_image_0001557_crop_0000011,CODEBRIM-classification,test,image_0001557,image_0001557_crop_0000011.png,defects,Spallation|ExposedBars|CorrosionStain,exposed_rebar|rust_staining|spalling,positive,multi-label crop classification,datasets/CODEBRIM/CODEBRIM_classification_dataset.zip,classification_dataset/test/defects/image_0001557_crop_0000011.png,classification_dataset/metadata/defects.xml,custom non-commercial research/educational license
codebrim_cls_test_image_0001557_crop_0000012,CODEBRIM-classification,test,image_0001557,image_0001557_crop_0000012.png,defects,Spallation|ExposedBars|CorrosionStain,exposed_rebar|rust_staining|spalling,positive,multi-label crop classification,datasets/CODEBRIM/CODEBRIM_classification_dataset.zip,classification_dataset/test/defects/image_0001557_crop_0000012.png,classification_dataset/metadata/defects.xml,custom non-commercial research/educational license
codebrim_cls_test_image_0001557_crop_0000013,CODEBRIM-classification,test,image_0001557,image_0001557_crop_0000013.png,defects,Spallation|ExposedBars|CorrosionStain,exposed_rebar|rust_staining|spalling,positive,multi-label crop classification,datasets/CODEBRIM/CODEBRIM_classification_dataset.zip,classification_dataset/test/defects/image_0001557_crop_0000013.png,classification_dataset/metadata/defects.xml,custom non-commercial research/educational license
codebrim_cls_test_image_0001557_crop_0000014,CODEBRIM-classification,test,image_0001557,image_0001557_crop_0000014.png,defects,Spallation|ExposedBars|CorrosionStain,exposed_rebar|rust_staining|spalling,positive,multi-label crop classification,datasets/CODEBRIM/CODEBRIM_classification_dataset.zip,classification_dataset/test/defects/image_0001557_crop_0000014.png,classification_dataset/metadata/defects.xml,custom non-commercial research/educational license
codebrim_cls_test_image_0001557_crop_0000015,CODEBRIM-classification,test,image_0001557,image_0001557_crop_0000015.png,defects,Spallation|ExposedBars|CorrosionStain,exposed_rebar|rust_staining|spalling,positive,multi-label crop classification,datasets/CODEBRIM/CODEBRIM_classification_dataset.zip,classification_dataset/test/defects/image_0001557_crop_0000015.png,classification_dataset/metadata/defects.xml,custom non-commercial research/educational license
codebrim_cls_test_image_0001557_crop_0000016,CODEBRIM-classification,test,image_0001557,image_0001557_crop_0000016.png,defects,Spallation|ExposedBars|CorrosionStain,exposed_rebar|rust_staining|spalling,positive,multi-label crop classification,datasets/CODEBRIM/CODEBRIM_classification_dataset.zip,classification_dataset/test/defects/image_0001557_crop_0000016.png,classification_dataset/metadata/defects.xml,custom non-commercial research/educational license
codebrim_cls_test_image_0001570_crop_0000001,CODEBRIM-classification,test,image_0001570,image_0001570_crop_0000001.png,defects,Efflorescence,efflorescence_leaching,positive,multi-label crop classification,datasets/CODEBRIM/CODEBRIM_classification_dataset.zip,classification_dataset/test/defects/image_0001570_crop_0000001.png,classification_dataset/metadata/defects.xml,custom non-commercial research/educational license
codebrim_cls_test_image_0001570_crop_0000002,CODEBRIM-classification,test,image_0001570,image_0001570_crop_0000002.png,defects,Efflorescence,efflorescence_leaching,positive,multi-label crop classification,datasets/CODEBRIM/CODEBRIM_classification_dataset.zip,classification_dataset/test/defects/image_0001570_crop_0000002.png,classification_dataset/metadata/defects.xml,custom non-commercial research/educational license
codebrim_cls_test_image_0001570_crop_0000003,CODEBRIM-classification,test,image_0001570,image_0001570_crop_0000003.png,defects,Efflorescence,efflorescence_leaching,positive,multi-label crop classification,datasets/CODEBRIM/CODEBRIM_classification_dataset.zip,classification_dataset/test/defects/image_0001570_crop_0000003.png,classification_dataset/metadata/defects.xml,custom non-commercial research/educational license
codebrim_cls_test_image_0001570_crop_0000004,CODEBRIM-classification,test,image_0001570,image_0001570_crop_0000004.png,defects,Efflorescence,efflorescence_leaching,positive,multi-label crop classification,datasets/CODEBRIM/CODEBRIM_classification_dataset.zip,classification_dataset/test/defects/image_0001570_crop_0000004.png,classification_dataset/metadata/defects.xml,custom non-commercial research/educational license
codebrim_cls_test_image_0001572_crop_0000001,CODEBRIM-classification,test,image_0001572,image_0001572_crop_0000001.png,background,Background,no_visible_target_defect,verified_negative,multi-label crop classification,datasets/CODEBRIM/CODEBRIM_classification_dataset.zip,classification_dataset/test/background/image_0001572_crop_0000001.png,classification_dataset/metadata/background.xml,custom non-commercial research/educational license
codebrim_cls_test_image_0001572_crop_0000002,CODEBRIM-classification,test,image_0001572,image_0001572_crop_0000002.png,background,Background,no_visible_target_defect,verified_negative,multi-label crop classification,datasets/CODEBRIM/CODEBRIM_classification_dataset.zip,classification_dataset/test/background/image_0001572_crop_0000002.png,classification_dataset/metadata/background.xml,custom non-commercial research/educational license
codebrim_cls_test_image_0001572_crop_0000003,CODEBRIM-classification,test,image_0001572,image_0001572_crop_0000003.png,background,Background,no_visible_target_defect,verified_negative,multi-label crop classification,datasets/CODEBRIM/CODEBRIM_classification_dataset.zip,classification_dataset/test/background/image_0001572_crop_0000003.png,classification_dataset/metadata/background.xml,custom non-commercial research/educational license
codebrim_cls_test_image_0001572_crop_0000004,CODEBRIM-classification,test,image_0001572,image_0001572_crop_0000004.png,background,Background,no_visible_target_defect,verified_negative,multi-label crop classification,datasets/CODEBRIM/CODEBRIM_classification_dataset.zip,classification_dataset/test/background/image_0001572_crop_0000004.png,classification_dataset/metadata/background.xml,custom non-commercial research/educational license
codebrim_cls_test_image_0001572_crop_0000005,CODEBRIM-classification,test,image_0001572,image_0001572_crop_0000005.png,background,Background,no_visible_target_defect,verified_negative,multi-label crop classification,datasets/CODEBRIM/CODEBRIM_classification_dataset.zip,classification_dataset/test/background/image_0001572_crop_0000005.png,classification_dataset/metadata/background.xml,custom non-commercial research/educational license
codebrim_cls_test_image_0001586_crop_0000001,CODEBRIM-classification,test,image_0001586,image_0001586_crop_0000001.png,background,Background,no_visible_target_defect,verified_negative,multi-label crop classification,datasets/CODEBRIM/CODEBRIM_classification_dataset.zip,classification_dataset/test/background/image_0001586_crop_0000001.png,classification_dataset/metadata/background.xml,custom non-commercial research/educational license
codebrim_cls_test_image_0001586_crop_0000002,CODEBRIM-classification,test,image_0001586,image_0001586_crop_0000002.png,background,Background,no_visible_target_defect,verified_negative,multi-label crop classification,datasets/CODEBRIM/CODEBRIM_classification_dataset.zip,classification_dataset/test/background/image_0001586_crop_0000002.png,classification_dataset/metadata/background.xml,custom non-commercial research/educational license
codebrim_cls_test_image_0001586_crop_0000003,CODEBRIM-classification,test,image_0001586,image_0001586_crop_0000003.png,background,Background,no_visible_target_defect,verified_negative,multi-label crop classification,datasets/CODEBRIM/CODEBRIM_classification_dataset.zip,classification_dataset/test/background/image_0001586_crop_0000003.png,classification_dataset/metadata/background.xml,custom non-commercial research/educational license
codebrim_cls_test_image_0001586_crop_0000004,CODEBRIM-classification,test,image_0001586,image_0001586_crop_0000004.png,background,Background,no_visible_target_defect,verified_negative,multi-label crop classification,datasets/CODEBRIM/CODEBRIM_classification_dataset.zip,classification_dataset/test/background/image_0001586_crop_0000004.png,classification_dataset/metadata/background.xml,custom non-commercial research/educational license
codebrim_cls_test_image_0001586_crop_0000005,CODEBRIM-classification,test,image_0001586,image_0001586_crop_0000005.png,background,Background,no_visible_target_defect,verified_negative,multi-label crop classification,datasets/CODEBRIM/CODEBRIM_classification_dataset.zip,classification_dataset/test/background/image_0001586_crop_0000005.png,classification_dataset/metadata/background.xml,custom non-commercial research/educational license
codebrim_cls_test_image_0001593_crop_0000001,CODEBRIM-classification,test,image_0001593,image_0001593_crop_0000001.png,defects,Efflorescence,efflorescence_leaching,positive,multi-label crop classification,datasets/CODEBRIM/CODEBRIM_classification_dataset.zip,classification_dataset/test/defects/image_0001593_crop_0000001.png,classification_dataset/metadata/defects.xml,custom non-commercial research/educational license
codebrim_cls_test_image_0001593_crop_0000002,CODEBRIM-classification,test,image_0001593,image_0001593_crop_0000002.png,defects,CorrosionStain,rust_staining,positive,multi-label crop classification,datasets/CODEBRIM/CODEBRIM_classification_dataset.zip,classification_dataset/test/defects/image_0001593_crop_0000002.png,classification_dataset/metadata/defects.xml,custom non-commercial research/educational license
codebrim_cls_test_image_0001593_crop_0000003,CODEBRIM-classification,test,image_0001593,image_0001593_crop_0000003.png,defects,Spallation|ExposedBars|CorrosionStain,exposed_rebar|rust_staining|spalling,positive,multi-label crop classification,datasets/CODEBRIM/CODEBRIM_classification_dataset.zip,classification_dataset/test/defects/image_0001593_crop_0000003.png,classification_dataset/metadata/defects.xml,custom non-commercial research/educational license
codebrim_cls_test_image_0001593_crop_0000004,CODEBRIM-classification,test,image_0001593,image_0001593_crop_0000004.png,defects,CorrosionStain,rust_staining,positive,multi-label crop classification,datasets/CODEBRIM/CODEBRIM_classification_dataset.zip,classification_dataset/test/defects/image_0001593_crop_0000004.png,classification_dataset/metadata/defects.xml,custom non-commercial research/educational license
codebrim_cls_test_image_0001593_crop_0000005,CODEBRIM-classification,test,image_0001593,image_0001593_crop_0000005.png,defects,ExposedBars,exposed_rebar,positive,multi-label crop classification,datasets/CODEBRIM/CODEBRIM_classification_dataset.zip,classification_dataset/test/defects/image_0001593_crop_0000005.png,classification_dataset/metadata/defects.xml,custom non-commercial research/educational license
codebrim_cls_test_image_0001593_crop_0000006,CODEBRIM-classification,test,image_0001593,image_0001593_crop_0000006.png,defects,ExposedBars,exposed_rebar,positive,multi-label crop classification,datasets/CODEBRIM/CODEBRIM_classification_dataset.zip,classification_dataset/test/defects/image_0001593_crop_0000006.png,classification_dataset/metadata/defects.xml,custom non-commercial research/educational license
codebrim_cls_train_image_0000001_crop_0000001,CODEBRIM-classification,train,image_0000001,image_0000001_crop_0000001.png,background,Background,no_visible_target_defect,verified_negative,multi-label crop classification,datasets/CODEBRIM/CODEBRIM_classification_dataset.zip,classification_dataset/train/background/image_0000001_crop_0000001.png,classification_dataset/metadata/background.xml,custom non-commercial research/educational license
codebrim_cls_train_image_0000001_crop_0000002,CODEBRIM-classification,train,image_0000001,image_0000001_crop_0000002.png,background,Background,no_visible_target_defect,verified_negative,multi-label crop classification,datasets/CODEBRIM/CODEBRIM_classification_dataset.zip,classification_dataset/train/background/image_0000001_crop_0000002.png,classification_dataset/metadata/background.xml,custom non-commercial research/educational license
codebrim_cls_train_image_0000001_crop_0000003,CODEBRIM-classification,train,image_0000001,image_0000001_crop_0000003.png,background,Background,no_visible_target_defect,verified_negative,multi-label crop classification,datasets/CODEBRIM/CODEBRIM_classification_dataset.zip,classification_dataset/train/background/image_0000001_crop_0000003.png,classification_dataset/metadata/background.xml,custom non-commercial research/educational license
codebrim_cls_train_image_0000001_crop_0000004,CODEBRIM-classification,train,image_0000001,image_0000001_crop_0000004.png,background,Background,no_visible_target_defect,verified_negative,multi-label crop classification,datasets/CODEBRIM/CODEBRIM_classification_dataset.zip,classification_dataset/train/background/image_0000001_crop_0000004.png,classification_dataset/metadata/background.xml,custom non-commercial research/educational license
codebrim_cls_train_image_0000001_crop_0000005,CODEBRIM-classification,train,image_0000001,image_0000001_crop_0000005.png,background,Background,no_visible_target_defect,verified_negative,multi-label crop classification,datasets/CODEBRIM/CODEBRIM_classification_dataset.zip,classification_dataset/train/background/image_0000001_crop_0000005.png,classification_dataset/metadata/background.xml,custom non-commercial research/educational license
codebrim_cls_train_image_0000002_crop_0000001,CODEBRIM-classification,train,image_0000002,image_0000002_crop_0000001.png,background,Background,no_visible_target_defect,verified_negative,multi-label crop classification,datasets/CODEBRIM/CODEBRIM_classification_dataset.zip,classification_dataset/train/background/image_0000002_crop_0000001.png,classification_dataset/metadata/background.xml,custom non-commercial research/educational license
codebrim_cls_train_image_0000002_crop_0000002,CODEBRIM-classification,train,image_0000002,image_0000002_crop_0000002.png,background,Background,no_visible_target_defect,verified_negative,multi-label crop classification,datasets/CODEBRIM/CODEBRIM_classification_dataset.zip,classification_dataset/train/background/image_0000002_crop_0000002.png,classification_dataset/metadata/background.xml,custom non-commercial research/educational license
codebrim_cls_train_image_0000002_crop_0000003,CODEBRIM-classification,train,image_0000002,image_0000002_crop_0000003.png,background,Background,no_visible_target_defect,verified_negative,multi-label crop classification,datasets/CODEBRIM/CODEBRIM_classification_dataset.zip,classification_dataset/train/background/image_0000002_crop_0000003.png,classification_dataset/metadata/background.xml,custom non-commercial research/educational license
codebrim_cls_train_image_0000002_crop_0000004,CODEBRIM-classification,train,image_0000002,image_0000002_crop_0000004.png,background,Background,no_visible_target_defect,verified_negative,multi-label crop classification,datasets/CODEBRIM/CODEBRIM_classification_dataset.zip,classification_dataset/train/background/image_0000002_crop_0000004.png,classification_dataset/metadata/background.xml,custom non-commercial research/educational license
codebrim_cls_train_image_0000002_crop_0000005,CODEBRIM-classification,train,image_0000002,image_0000002_crop_0000005.png,background,Background,no_visible_target_defect,verified_negative,multi-label crop classification,datasets/CODEBRIM/CODEBRIM_classification_dataset.zip,classification_dataset/train/background/image_0000002_crop_0000005.png,classification_dataset/metadata/background.xml,custom non-commercial research/educational license
codebrim_cls_train_image_0000003_crop_0000001,CODEBRIM-classification,train,image_0000003,image_0000003_crop_0000001.png,background,Background,no_visible_target_defect,verified_negative,multi-label crop classification,datasets/CODEBRIM/CODEBRIM_classification_dataset.zip,classification_dataset/train/background/image_0000003_crop_0000001.png,classification_dataset/metadata/background.xml,custom non-commercial research/educational license
codebrim_cls_train_image_0000003_crop_0000002,CODEBRIM-classification,train,image_0000003,image_0000003_crop_0000002.png,background,Background,no_visible_target_defect,verified_negative,multi-label crop classification,datasets/CODEBRIM/CODEBRIM_classification_dataset.zip,classification_dataset/train/background/image_0000003_crop_0000002.png,classification_dataset/metadata/background.xml,custom non-commercial research/educational license
codebrim_cls_train_image_0000003_crop_0000003,CODEBRIM-classification,train,image_0000003,image_0000003_crop_0000003.png,background,Background,no_visible_target_defect,verified_negative,multi-label crop classification,datasets/CODEBRIM/CODEBRIM_classification_dataset.zip,classification_dataset/train/background/image_0000003_crop_0000003.png,classification_dataset/metadata/background.xml,custom non-commercial research/educational license
codebrim_cls_train_image_0000003_crop_0000004,CODEBRIM-classification,train,image_0000003,image_0000003_crop_0000004.png,background,Background,no_visible_target_defect,verified_negative,multi-label crop classification,datasets/CODEBRIM/CODEBRIM_classification_dataset.zip,classification_dataset/train/background/image_0000003_crop_0000004.png,classification_dataset/metadata/background.xml,custom non-commercial research/educational license
codebrim_cls_train_image_0000003_crop_0000005,CODEBRIM-classification,train,image_0000003,image_0000003_crop_0000005.png,background,Background,no_visible_target_defect,verified_negative,multi-label crop classification,datasets/CODEBRIM/CODEBRIM_classification_dataset.zip,classification_dataset/train/background/image_0000003_crop_0000005.png,classification_dataset/metadata/background.xml,custom non-commercial research/educational license
codebrim_cls_train_image_0000004_crop_0000001,CODEBRIM-classification,train,image_0000004,image_0000004_crop_0000001.png,background,Background,no_visible_target_defect,verified_negative,multi-label crop classification,datasets/CODEBRIM/CODEBRIM_classification_dataset.zip,classification_dataset/train/background/image_0000004_crop_0000001.png,classification_dataset/metadata/background.xml,custom non-commercial research/educational license
codebrim_cls_train_image_0000004_crop_0000002,CODEBRIM-classification,train,image_0000004,image_0000004_crop_0000002.png,background,Background,no_visible_target_defect,verified_negative,multi-label crop classification,datasets/CODEBRIM/CODEBRIM_classification_dataset.zip,classification_dataset/train/background/image_0000004_crop_0000002.png,classification_dataset/metadata/background.xml,custom non-commercial research/educational license
codebrim_cls_train_image_0000004_crop_0000003,CODEBRIM-classification,train,image_0000004,image_0000004_crop_0000003.png,background,Background,no_visible_target_defect,verified_negative,multi-label crop classification,datasets/CODEBRIM/CODEBRIM_classification_dataset.zip,classification_dataset/train/background/image_0000004_crop_0000003.png,classification_dataset/metadata/background.xml,custom non-commercial research/educational license
codebrim_cls_train_image_0000004_crop_0000004,CODEBRIM-classification,train,image_0000004,image_0000004_crop_0000004.png,background,Background,no_visible_target_defect,verified_negative,multi-label crop classification,datasets/CODEBRIM/CODEBRIM_classification_dataset.zip,classification_dataset/train/background/image_0000004_crop_0000004.png,classification_dataset/metadata/background.xml,custom non-commercial research/educational license
codebrim_cls_train_image_0000004_crop_0000005,CODEBRIM-classification,train,image_0000004,image_0000004_crop_0000005.png,background,Background,no_visible_target_defect,verified_negative,multi-label crop classification,datasets/CODEBRIM/CODEBRIM_classification_dataset.zip,classification_dataset/train/background/image_0000004_crop_0000005.png,classification_dataset/metadata/background.xml,custom non-commercial research/educational license
codebrim_cls_train_image_0000005_crop_0000001,CODEBRIM-classification,train,image_0000005,image_0000005_crop_0000001.png,defects,Efflorescence|CorrosionStain,efflorescence_leaching|rust_staining,positive,multi-label crop classification,datasets/CODEBRIM/CODEBRIM_classification_dataset.zip,classification_dataset/train/defects/image_0000005_crop_0000001.png,classification_dataset/metadata/defects.xml,custom non-commercial research/educational license
codebrim_cls_train_image_0000005_crop_0000002,CODEBRIM-classification,train,image_0000005,image_0000005_crop_0000002.png,defects,Efflorescence|CorrosionStain,efflorescence_leaching|rust_staining,positive,multi-label crop classification,datasets/CODEBRIM/CODEBRIM_classification_dataset.zip,classification_dataset/train/defects/image_0000005_crop_0000002.png,classification_dataset/metadata/defects.xml,custom non-commercial research/educational license
codebrim_cls_train_image_0000006_crop_0000001,CODEBRIM-classification,train,image_0000006,image_0000006_crop_0000001.png,background,Background,no_visible_target_defect,verified_negative,multi-label crop classification,datasets/CODEBRIM/CODEBRIM_classification_dataset.zip,classification_dataset/train/background/image_0000006_crop_0000001.png,classification_dataset/metadata/background.xml,custom non-commercial research/educational license
codebrim_cls_train_image_0000006_crop_0000002,CODEBRIM-classification,train,image_0000006,image_0000006_crop_0000002.png,background,Background,no_visible_target_defect,verified_negative,multi-label crop classification,datasets/CODEBRIM/CODEBRIM_classification_dataset.zip,classification_dataset/train/background/image_0000006_crop_0000002.png,classification_dataset/metadata/background.xml,custom non-commercial research/educational license
codebrim_cls_train_image_0000006_crop_0000003,CODEBRIM-classification,train,image_0000006,image_0000006_crop_0000003.png,background,Background,no_visible_target_defect,verified_negative,multi-label crop classification,datasets/CODEBRIM/CODEBRIM_classification_dataset.zip,classification_dataset/train/background/image_0000006_crop_0000003.png,classification_dataset/metadata/background.xml,custom non-commercial research/educational license
codebrim_cls_train_image_0000006_crop_0000004,CODEBRIM-classification,train,image_0000006,image_0000006_crop_0000004.png,background,Background,no_visible_target_defect,verified_negative,multi-label crop classification,datasets/CODEBRIM/CODEBRIM_classification_dataset.zip,classification_dataset/train/background/image_0000006_crop_0000004.png,classification_dataset/metadata/background.xml,custom non-commercial research/educational license
codebrim_cls_train_image_0000006_crop_0000005,CODEBRIM-classification,train,image_0000006,image_0000006_crop_0000005.png,background,Background,no_visible_target_defect,verified_negative,multi-label crop classification,datasets/CODEBRIM/CODEBRIM_classification_dataset.zip,classification_dataset/train/background/image_0000006_crop_0000005.png,classification_dataset/metadata/background.xml,custom non-commercial research/educational license
codebrim_cls_train_image_0000007_crop_0000001,CODEBRIM-classification,train,image_0000007,image_0000007_crop_0000001.png,background,Background,no_visible_target_defect,verified_negative,multi-label crop classification,datasets/CODEBRIM/CODEBRIM_classification_dataset.zip,classification_dataset/train/background/image_0000007_crop_0000001.png,classification_dataset/metadata/background.xml,custom non-commercial research/educational license
codebrim_cls_train_image_0000007_crop_0000002,CODEBRIM-classification,train,image_0000007,image_0000007_crop_0000002.png,background,Background,no_visible_target_defect,verified_negative,multi-label crop classification,datasets/CODEBRIM/CODEBRIM_classification_dataset.zip,classification_dataset/train/background/image_0000007_crop_0000002.png,classification_dataset/metadata/background.xml,custom non-commercial research/educational license
codebrim_cls_train_image_0000007_crop_0000003,CODEBRIM-classification,train,image_0000007,image_0000007_crop_0000003.png,background,Background,no_visible_target_defect,verified_negative,multi-label crop classification,datasets/CODEBRIM/CODEBRIM_classification_dataset.zip,classification_dataset/train/background/image_0000007_crop_0000003.png,classification_dataset/metadata/background.xml,custom non-commercial research/educational license
codebrim_cls_train_image_0000007_crop_0000004,CODEBRIM-classification,train,image_0000007,image_0000007_crop_0000004.png,background,Background,no_visible_target_defect,verified_negative,multi-label crop classification,datasets/CODEBRIM/CODEBRIM_classification_dataset.zip,classification_dataset/train/background/image_0000007_crop_0000004.png,classification_dataset/metadata/background.xml,custom non-commercial research/educational license
codebrim_cls_train_image_0000007_crop_0000005,CODEBRIM-classification,train,image_0000007,image_0000007_crop_0000005.png,background,Background,no_visible_target_defect,verified_negative,multi-label crop classification,datasets/CODEBRIM/CODEBRIM_classification_dataset.zip,classification_dataset/train/background/image_0000007_crop_0000005.png,classification_dataset/metadata/background.xml,custom non-commercial research/educational license
codebrim_cls_train_image_0000008_crop_0000001,CODEBRIM-classification,train,image_0000008,image_0000008_crop_0000001.png,background,Background,no_visible_target_defect,verified_negative,multi-label crop classification,datasets/CODEBRIM/CODEBRIM_classification_dataset.zip,classification_dataset/train/background/image_0000008_crop_0000001.png,classification_dataset/metadata/background.xml,custom non-commercial research/educational license
codebrim_cls_train_image_0000008_crop_0000002,CODEBRIM-classification,train,image_0000008,image_0000008_crop_0000002.png,background,Background,no_visible_target_defect,verified_negative,multi-label crop classification,datasets/CODEBRIM/CODEBRIM_classification_dataset.zip,classification_dataset/train/background/image_0000008_crop_0000002.png,classification_dataset/metadata/background.xml,custom non-commercial research/educational license
codebrim_cls_train_image_0000008_crop_0000003,CODEBRIM-classification,train,image_0000008,image_0000008_crop_0000003.png,background,Background,no_visible_target_defect,verified_negative,multi-label crop classification,datasets/CODEBRIM/CODEBRIM_classification_dataset.zip,classification_dataset/train/background/image_0000008_crop_0000003.png,classification_dataset/metadata/background.xml,custom non-commercial research/educational license
codebrim_cls_train_image_0000008_crop_0000004,CODEBRIM-classification,train,image_0000008,image_0000008_crop_0000004.png,background,Background,no_visible_target_defect,verified_negative,multi-label crop classification,datasets/CODEBRIM/CODEBRIM_classification_dataset.zip,classification_dataset/train/background/image_0000008_crop_0000004.png,classification_dataset/metadata/background.xml,custom non-commercial research/educational license
codebrim_cls_train_image_0000008_crop_0000005,CODEBRIM-classification,train,image_0000008,image_0000008_crop_0000005.png,background,Background,no_visible_target_defect,verified_negative,multi-label crop classification,datasets/CODEBRIM/CODEBRIM_classification_dataset.zip,classification_dataset/train/background/image_0000008_crop_0000005.png,classification_dataset/metadata/background.xml,custom non-commercial research/educational license
codebrim_cls_train_image_0000009_crop_0000001,CODEBRIM-classification,train,image_0000009,image_0000009_crop_0000001.png,background,Background,no_visible_target_defect,verified_negative,multi-label crop classification,datasets/CODEBRIM/CODEBRIM_classification_dataset.zip,classification_dataset/train/background/image_0000009_crop_0000001.png,classification_dataset/metadata/background.xml,custom non-commercial research/educational license
codebrim_cls_train_image_0000009_crop_0000002,CODEBRIM-classification,train,image_0000009,image_0000009_crop_0000002.png,background,Background,no_visible_target_defect,verified_negative,multi-label crop classification,datasets/CODEBRIM/CODEBRIM_classification_dataset.zip,classification_dataset/train/background/image_0000009_crop_0000002.png,classification_dataset/metadata/background.xml,custom non-commercial research/educational license
codebrim_cls_train_image_0000009_crop_0000003,CODEBRIM-classification,train,image_0000009,image_0000009_crop_0000003.png,background,Background,no_visible_target_defect,verified_negative,multi-label crop classification,datasets/CODEBRIM/CODEBRIM_classification_dataset.zip,classification_dataset/train/background/image_0000009_crop_0000003.png,classification_dataset/metadata/background.xml,custom non-commercial research/educational license
codebrim_cls_train_image_0000009_crop_0000004,CODEBRIM-classification,train,image_0000009,image_0000009_crop_0000004.png,background,Background,no_visible_target_defect,verified_negative,multi-label crop classification,datasets/CODEBRIM/CODEBRIM_classification_dataset.zip,classification_dataset/train/background/image_0000009_crop_0000004.png,classification_dataset/metadata/background.xml,custom non-commercial research/educational license
codebrim_cls_train_image_0000009_crop_0000005,CODEBRIM-classification,train,image_0000009,image_0000009_crop_0000005.png,background,Background,no_visible_target_defect,verified_negative,multi-label crop classification,datasets/CODEBRIM/CODEBRIM_classification_dataset.zip,classification_dataset/train/background/image_0000009_crop_0000005.png,classification_dataset/metadata/background.xml,custom non-commercial research/educational license
codebrim_cls_train_image_0000010_crop_0000001,CODEBRIM-classification,train,image_0000010,image_0000010_crop_0000001.png,background,Background,no_visible_target_defect,verified_negative,multi-label crop classification,datasets/CODEBRIM/CODEBRIM_classification_dataset.zip,classification_dataset/train/background/image_0000010_crop_0000001.png,classification_dataset/metadata/background.xml,custom non-commercial research/educational license
codebrim_cls_train_image_0000010_crop_0000002,CODEBRIM-classification,train,image_0000010,image_0000010_crop_0000002.png,background,Background,no_visible_target_defect,verified_negative,multi-label crop classification,datasets/CODEBRIM/CODEBRIM_classification_dataset.zip,classification_dataset/train/background/image_0000010_crop_0000002.png,classification_dataset/metadata/background.xml,custom non-commercial research/educational license
