match_type,phash_hamming_distance,cross_split,left_record_id,left_split,left_member,right_record_id,right_split,right_member
perceptual_candidate,6,True,cubit_train_sp0_1291,train,images/SP0_1291.JPG,cubit_val_sp1_1279,val,images/SP1_1279.JPG
perceptual_candidate,6,True,cubit_train_sp0_13,train,images/SP0_13.JPG,cubit_val_sp1_11,val,images/SP1_11.JPG
perceptual_candidate,6,True,cubit_train_sp0_1301,train,images/SP0_1301.JPG,cubit_val_sp1_1287,val,images/SP1_1287.JPG
perceptual_candidate,6,True,cubit_train_sp0_1308,train,images/SP0_1308.JPG,cubit_val_sp1_1287,val,images/SP1_1287.JPG
perceptual_candidate,6,True,cubit_train_sp0_1321,train,images/SP0_1321.JPG,cubit_val_sp1_1346,val,images/SP1_1346.JPG
perceptual_candidate,6,True,cubit_train_sp0_1322,train,images/SP0_1322.JPG,cubit_val_sp1_1346,val,images/SP1_1346.JPG
perceptual_candidate,6,True,cubit_train_sp0_1329,train,images/SP0_1329.JPG,cubit_val_sp1_1316,val,images/SP1_1316.JPG
perceptual_candidate,6,True,cubit_train_sp0_1345,train,images/SP0_1345.JPG,cubit_val_sp0_1346,val,images/SP0_1346.JPG
perceptual_candidate,6,True,cubit_train_sp0_1345,train,images/SP0_1345.JPG,cubit_val_sp1_1335,val,images/SP1_1335.JPG
perceptual_candidate,6,True,cubit_train_sp0_1349,train,images/SP0_1349.JPG,cubit_test_sp1_1339,test,images/SP1_1339.JPG
perceptual_candidate,6,True,cubit_train_sp0_1349,train,images/SP0_1349.JPG,cubit_val_sp0_1348,val,images/SP0_1348.JPG
perceptual_candidate,6,True,cubit_train_sp0_1349,train,images/SP0_1349.JPG,cubit_val_sp0_1350,val,images/SP0_1350.JPG
perceptual_candidate,6,True,cubit_train_sp0_1351,train,images/SP0_1351.JPG,cubit_val_sp1_1341,val,images/SP1_1341.JPG
perceptual_candidate,6,True,cubit_train_sp0_1368,train,images/SP0_1368.JPG,cubit_val_sp0_1369,val,images/SP0_1369.JPG
perceptual_candidate,6,True,cubit_train_sp0_137,train,images/SP0_137.JPG,cubit_test_sp0_136,test,images/SP0_136.JPG
perceptual_candidate,6,True,cubit_train_sp0_1383,train,images/SP0_1383.JPG,cubit_test_sp1_1361,test,images/SP1_1361.JPG
perceptual_candidate,6,True,cubit_train_sp0_1395,train,images/SP0_1395.JPG,cubit_val_sp0_1394,val,images/SP0_1394.JPG
perceptual_candidate,6,True,cubit_train_sp0_1399,train,images/SP0_1399.JPG,cubit_test_sp0_1398,test,images/SP0_1398.JPG
perceptual_candidate,6,True,cubit_train_sp0_1423,train,images/SP0_1423.JPG,cubit_test_sp0_1422,test,images/SP0_1422.JPG
perceptual_candidate,6,True,cubit_train_sp0_1433,train,images/SP0_1433.JPG,cubit_val_sp0_1434,val,images/SP0_1434.JPG
perceptual_candidate,6,True,cubit_train_sp0_1437,train,images/SP0_1437.JPG,cubit_test_sp1_1421,test,images/SP1_1421.JPG
perceptual_candidate,6,True,cubit_train_sp0_1452,train,images/SP0_1452.JPG,cubit_test_sp1_1445,test,images/SP1_1445.JPG
perceptual_candidate,6,True,cubit_train_sp0_1464,train,images/SP0_1464.JPG,cubit_test_sp1_1455,test,images/SP1_1455.JPG
perceptual_candidate,6,True,cubit_train_sp0_147,train,images/SP0_147.JPG,cubit_val_sp1_161,val,images/SP1_161.JPG
perceptual_candidate,6,True,cubit_train_sp0_1473,train,images/SP0_1473.JPG,cubit_test_sp1_1462,test,images/SP1_1462.JPG
perceptual_candidate,6,True,cubit_train_sp0_1479,train,images/SP0_1479.JPG,cubit_test_sp1_1462,test,images/SP1_1462.JPG
perceptual_candidate,6,True,cubit_train_sp0_1481,train,images/SP0_1481.JPG,cubit_test_sp1_1468,test,images/SP1_1468.JPG
perceptual_candidate,6,True,cubit_train_sp0_1486,train,images/SP0_1486.JPG,cubit_val_sp0_1485,val,images/SP0_1485.JPG
perceptual_candidate,6,True,cubit_train_sp0_1497,train,images/SP0_1497.JPG,cubit_test_sp0_1502,test,images/SP0_1502.JPG
perceptual_candidate,6,True,cubit_train_sp0_1499,train,images/SP0_1499.JPG,cubit_val_sp1_1490,val,images/SP1_1490.JPG
perceptual_candidate,6,True,cubit_train_sp0_1500,train,images/SP0_1500.JPG,cubit_val_sp1_1490,val,images/SP1_1490.JPG
perceptual_candidate,6,True,cubit_train_sp0_1503,train,images/SP0_1503.JPG,cubit_val_sp1_1502,val,images/SP1_1502.JPG
perceptual_candidate,6,True,cubit_train_sp0_1523,train,images/SP0_1523.JPG,cubit_test_sp1_1514,test,images/SP1_1514.JPG
perceptual_candidate,6,True,cubit_train_sp0_1538,train,images/SP0_1538.JPG,cubit_test_sp1_1532,test,images/SP1_1532.JPG
perceptual_candidate,6,True,cubit_train_sp0_1538,train,images/SP0_1538.JPG,cubit_val_sp0_1539,val,images/SP0_1539.JPG
perceptual_candidate,6,True,cubit_train_sp0_1572,train,images/SP0_1572.JPG,cubit_test_sp1_1556,test,images/SP1_1556.JPG
perceptual_candidate,6,True,cubit_train_sp0_1593,train,images/SP0_1593.JPG,cubit_test_sp0_1594,test,images/SP0_1594.JPG
perceptual_candidate,6,True,cubit_train_sp0_1623,train,images/SP0_1623.JPG,cubit_test_sp1_1615,test,images/SP1_1615.JPG
perceptual_candidate,6,True,cubit_train_sp0_1643,train,images/SP0_1643.JPG,cubit_test_sp1_1636,test,images/SP1_1636.JPG
perceptual_candidate,6,True,cubit_train_sp0_166,train,images/SP0_166.JPG,cubit_test_sp1_171,test,images/SP1_171.JPG
perceptual_candidate,6,True,cubit_train_sp0_1694,train,images/SP0_1694.JPG,cubit_test_sp1_1686,test,images/SP1_1686.JPG
perceptual_candidate,6,True,cubit_train_sp0_1704,train,images/SP0_1704.JPG,cubit_val_sp1_1689,val,images/SP1_1689.JPG
perceptual_candidate,6,True,cubit_train_sp0_1713,train,images/SP0_1713.JPG,cubit_val_sp1_1697,val,images/SP1_1697.JPG
perceptual_candidate,6,True,cubit_train_sp0_1720,train,images/SP0_1720.JPG,cubit_test_sp0_1721,test,images/SP0_1721.JPG
perceptual_candidate,6,True,cubit_train_sp0_1745,train,images/SP0_1745.JPG,cubit_val_sp1_1729,val,images/SP1_1729.JPG
perceptual_candidate,6,True,cubit_train_sp0_1748,train,images/SP0_1748.JPG,cubit_test_sp0_1749,test,images/SP0_1749.JPG
perceptual_candidate,6,True,cubit_train_sp0_1756,train,images/SP0_1756.JPG,cubit_test_sp1_1749,test,images/SP1_1749.JPG
perceptual_candidate,6,True,cubit_train_sp0_1761,train,images/SP0_1761.JPG,cubit_test_sp1_1754,test,images/SP1_1754.JPG
perceptual_candidate,6,True,cubit_train_sp0_1775,train,images/SP0_1775.JPG,cubit_val_sp0_1774,val,images/SP0_1774.JPG
perceptual_candidate,6,True,cubit_train_sp0_1785,train,images/SP0_1785.JPG,cubit_val_sp1_1768,val,images/SP1_1768.JPG
perceptual_candidate,6,True,cubit_train_sp0_1796,train,images/SP0_1796.JPG,cubit_test_sp1_1789,test,images/SP1_1789.JPG
perceptual_candidate,6,True,cubit_train_sp0_1797,train,images/SP0_1797.JPG,cubit_test_sp1_1789,test,images/SP1_1789.JPG
perceptual_candidate,6,True,cubit_train_sp0_1809,train,images/SP0_1809.JPG,cubit_val_sp1_1794,val,images/SP1_1794.JPG
perceptual_candidate,6,True,cubit_train_sp0_1840,train,images/SP0_1840.JPG,cubit_test_sp0_1841,test,images/SP0_1841.JPG
perceptual_candidate,6,True,cubit_train_sp0_185,train,images/SP0_185.JPG,cubit_test_sp0_186,test,images/SP0_186.JPG
perceptual_candidate,6,True,cubit_train_sp0_1854,train,images/SP0_1854.JPG,cubit_test_sp0_1853,test,images/SP0_1853.JPG
perceptual_candidate,6,True,cubit_train_sp0_1858,train,images/SP0_1858.JPG,cubit_test_sp1_1850,test,images/SP1_1850.JPG
perceptual_candidate,6,True,cubit_train_sp0_1907,train,images/SP0_1907.JPG,cubit_test_sp0_1906,test,images/SP0_1906.JPG
perceptual_candidate,6,True,cubit_train_sp0_191,train,images/SP0_191.JPG,cubit_val_sp0_190,val,images/SP0_190.JPG
perceptual_candidate,6,True,cubit_train_sp0_192,train,images/SP0_192.JPG,cubit_test_sp0_193,test,images/SP0_193.JPG
perceptual_candidate,6,True,cubit_train_sp0_1924,train,images/SP0_1924.JPG,cubit_val_sp1_1905,val,images/SP1_1905.JPG
perceptual_candidate,6,True,cubit_train_sp0_196,train,images/SP0_196.JPG,cubit_val_sp0_197,val,images/SP0_197.JPG
perceptual_candidate,6,True,cubit_train_sp0_198,train,images/SP0_198.JPG,cubit_val_sp0_197,val,images/SP0_197.JPG
perceptual_candidate,6,True,cubit_train_sp0_205,train,images/SP0_205.JPG,cubit_val_sp1_208,val,images/SP1_208.JPG
perceptual_candidate,6,True,cubit_train_sp0_206,train,images/SP0_206.JPG,cubit_val_sp0_207,val,images/SP0_207.JPG
perceptual_candidate,6,True,cubit_train_sp0_214,train,images/SP0_214.JPG,cubit_test_sp0_213,test,images/SP0_213.JPG
perceptual_candidate,6,True,cubit_train_sp0_220,train,images/SP0_220.JPG,cubit_val_sp1_216,val,images/SP1_216.JPG
perceptual_candidate,6,True,cubit_train_sp0_229,train,images/SP0_229.JPG,cubit_val_sp1_235,val,images/SP1_235.JPG
perceptual_candidate,6,True,cubit_train_sp0_235,train,images/SP0_235.JPG,cubit_val_sp0_234,val,images/SP0_234.JPG
perceptual_candidate,6,True,cubit_train_sp0_240,train,images/SP0_240.JPG,cubit_test_sp1_243,test,images/SP1_243.JPG
perceptual_candidate,6,True,cubit_train_sp0_256,train,images/SP0_256.JPG,cubit_test_sp0_257,test,images/SP0_257.JPG
perceptual_candidate,6,True,cubit_train_sp0_256,train,images/SP0_256.JPG,cubit_test_sp1_263,test,images/SP1_263.JPG
perceptual_candidate,6,True,cubit_train_sp0_258,train,images/SP0_258.JPG,cubit_test_sp0_257,test,images/SP0_257.JPG
perceptual_candidate,6,True,cubit_train_sp0_258,train,images/SP0_258.JPG,cubit_test_sp1_263,test,images/SP1_263.JPG
perceptual_candidate,6,True,cubit_train_sp0_260,train,images/SP0_260.JPG,cubit_test_sp1_267,test,images/SP1_267.JPG
perceptual_candidate,6,True,cubit_train_sp0_270,train,images/SP0_270.JPG,cubit_test_sp1_275,test,images/SP1_275.JPG
perceptual_candidate,6,True,cubit_train_sp0_28,train,images/SP0_28.JPG,cubit_test_sp1_27,test,images/SP1_27.JPG
perceptual_candidate,6,True,cubit_train_sp0_292,train,images/SP0_292.JPG,cubit_test_sp1_300,test,images/SP1_300.JPG
perceptual_candidate,6,True,cubit_train_sp0_304,train,images/SP0_304.JPG,cubit_val_sp0_303,val,images/SP0_303.JPG
perceptual_candidate,6,True,cubit_train_sp0_313,train,images/SP0_313.JPG,cubit_test_sp1_319,test,images/SP1_319.JPG
perceptual_candidate,6,True,cubit_train_sp0_320,train,images/SP0_320.JPG,cubit_test_sp1_319,test,images/SP1_319.JPG
perceptual_candidate,6,True,cubit_train_sp0_321,train,images/SP0_321.JPG,cubit_test_sp1_319,test,images/SP1_319.JPG
perceptual_candidate,6,True,cubit_train_sp0_330,train,images/SP0_330.JPG,cubit_test_sp0_331,test,images/SP0_331.JPG
perceptual_candidate,6,True,cubit_train_sp0_34,train,images/SP0_34.JPG,cubit_test_sp1_23,test,images/SP1_23.JPG
perceptual_candidate,6,True,cubit_train_sp0_35,train,images/SP0_35.JPG,cubit_test_sp1_23,test,images/SP1_23.JPG
perceptual_candidate,6,True,cubit_train_sp0_359,train,images/SP0_359.JPG,cubit_test_sp1_355,test,images/SP1_355.JPG
perceptual_candidate,6,True,cubit_train_sp0_360,train,images/SP0_360.JPG,cubit_val_sp1_354,val,images/SP1_354.JPG
perceptual_candidate,6,True,cubit_train_sp0_374,train,images/SP0_374.JPG,cubit_test_sp0_373,test,images/SP0_373.JPG
perceptual_candidate,6,True,cubit_train_sp0_409,train,images/SP0_409.JPG,cubit_val_sp1_402,val,images/SP1_402.JPG
perceptual_candidate,6,True,cubit_train_sp0_419,train,images/SP0_419.JPG,cubit_val_sp0_418,val,images/SP0_418.JPG
perceptual_candidate,6,True,cubit_train_sp0_430,train,images/SP0_430.JPG,cubit_test_sp1_424,test,images/SP1_424.JPG
perceptual_candidate,6,True,cubit_train_sp0_445,train,images/SP0_445.JPG,cubit_val_sp1_438,val,images/SP1_438.JPG
perceptual_candidate,6,True,cubit_train_sp0_451,train,images/SP0_451.JPG,cubit_val_sp0_452,val,images/SP0_452.JPG
perceptual_candidate,6,True,cubit_train_sp0_461,train,images/SP0_461.JPG,cubit_val_sp0_460,val,images/SP0_460.JPG
perceptual_candidate,6,True,cubit_train_sp0_476,train,images/SP0_476.JPG,cubit_val_sp1_470,val,images/SP1_470.JPG
perceptual_candidate,6,True,cubit_train_sp0_495,train,images/SP0_495.JPG,cubit_test_sp0_494,test,images/SP0_494.JPG
perceptual_candidate,6,True,cubit_train_sp0_503,train,images/SP0_503.JPG,cubit_test_sp1_486,test,images/SP1_486.JPG
perceptual_candidate,6,True,cubit_train_sp0_522,train,images/SP0_522.JPG,cubit_test_sp1_514,test,images/SP1_514.JPG
perceptual_candidate,6,True,cubit_train_sp0_548,train,images/SP0_548.JPG,cubit_val_sp0_547,val,images/SP0_547.JPG
perceptual_candidate,6,True,cubit_train_sp0_548,train,images/SP0_548.JPG,cubit_val_sp1_542,val,images/SP1_542.JPG
perceptual_candidate,6,True,cubit_train_sp0_553,train,images/SP0_553.JPG,cubit_val_sp1_546,val,images/SP1_546.JPG
perceptual_candidate,6,True,cubit_train_sp0_581,train,images/SP0_581.JPG,cubit_test_sp1_576,test,images/SP1_576.JPG
perceptual_candidate,6,True,cubit_train_sp0_582,train,images/SP0_582.JPG,cubit_test_sp1_576,test,images/SP1_576.JPG
perceptual_candidate,6,True,cubit_train_sp0_591,train,images/SP0_591.JPG,cubit_val_sp0_592,val,images/SP0_592.JPG
perceptual_candidate,6,True,cubit_train_sp0_618,train,images/SP0_618.JPG,cubit_test_sp0_619,test,images/SP0_619.JPG
perceptual_candidate,6,True,cubit_train_sp0_62,train,images/SP0_62.JPG,cubit_test_sp1_55,test,images/SP1_55.JPG
perceptual_candidate,6,True,cubit_train_sp0_622,train,images/SP0_622.JPG,cubit_val_sp1_614,val,images/SP1_614.JPG
perceptual_candidate,6,True,cubit_train_sp0_670,train,images/SP0_670.JPG,cubit_test_sp0_671,test,images/SP0_671.JPG
perceptual_candidate,6,True,cubit_train_sp0_670,train,images/SP0_670.JPG,cubit_val_sp1_666,val,images/SP1_666.JPG
perceptual_candidate,6,True,cubit_train_sp0_676,train,images/SP0_676.JPG,cubit_val_sp0_675,val,images/SP0_675.JPG
perceptual_candidate,6,True,cubit_train_sp0_683,train,images/SP0_683.JPG,cubit_val_sp0_684,val,images/SP0_684.JPG
perceptual_candidate,6,True,cubit_train_sp0_691,train,images/SP0_691.JPG,cubit_val_sp0_690,val,images/SP0_690.JPG
perceptual_candidate,6,True,cubit_train_sp0_708,train,images/SP0_708.JPG,cubit_test_cr1_109,test,images/CR1_109.JPG
perceptual_candidate,6,True,cubit_train_sp0_73,train,images/SP0_73.JPG,cubit_val_sp1_77,val,images/SP1_77.JPG
perceptual_candidate,6,True,cubit_train_sp0_734,train,images/SP0_734.JPG,cubit_val_sp1_726,val,images/SP1_726.JPG
perceptual_candidate,6,True,cubit_train_sp0_739,train,images/SP0_739.JPG,cubit_test_sp0_738,test,images/SP0_738.JPG
perceptual_candidate,6,True,cubit_train_sp0_739,train,images/SP0_739.JPG,cubit_val_sp1_733,val,images/SP1_733.JPG
perceptual_candidate,6,True,cubit_train_sp0_74,train,images/SP0_74.JPG,cubit_val_sp1_77,val,images/SP1_77.JPG
perceptual_candidate,6,True,cubit_train_sp0_857,train,images/SP0_857.JPG,cubit_val_sp1_844,val,images/SP1_844.JPG
perceptual_candidate,6,True,cubit_train_sp0_859,train,images/SP0_859.JPG,cubit_test_sp0_858,test,images/SP0_858.JPG
perceptual_candidate,6,True,cubit_train_sp0_886,train,images/SP0_886.JPG,cubit_val_sp1_866,val,images/SP1_866.JPG
perceptual_candidate,6,True,cubit_train_sp0_903,train,images/SP0_903.JPG,cubit_test_sp0_902,test,images/SP0_902.JPG
perceptual_candidate,6,True,cubit_train_sp0_941,train,images/SP0_941.JPG,cubit_test_sp0_942,test,images/SP0_942.JPG
perceptual_candidate,6,True,cubit_train_sp0_955,train,images/SP0_955.JPG,cubit_test_sp0_954,test,images/SP0_954.JPG
perceptual_candidate,6,True,cubit_train_sp0_965,train,images/SP0_965.JPG,cubit_test_sp1_937,test,images/SP1_937.JPG
perceptual_candidate,6,True,cubit_train_sp0_970,train,images/SP0_970.JPG,cubit_test_sp0_969,test,images/SP0_969.JPG
perceptual_candidate,6,True,cubit_train_sp1_1024,train,images/SP1_1024.JPG,cubit_test_sp1_1012,test,images/SP1_1012.JPG
perceptual_candidate,6,True,cubit_train_sp1_1024,train,images/SP1_1024.JPG,cubit_val_sp1_1023,val,images/SP1_1023.JPG
perceptual_candidate,6,True,cubit_train_sp1_1033,train,images/SP1_1033.JPG,cubit_test_sp0_1046,test,images/SP0_1046.JPG
perceptual_candidate,6,True,cubit_train_sp1_1056,train,images/SP1_1056.JPG,cubit_val_sp1_1057,val,images/SP1_1057.JPG
perceptual_candidate,6,True,cubit_train_sp1_1080,train,images/SP1_1080.JPG,cubit_val_sp0_1101,val,images/SP0_1101.JPG
perceptual_candidate,6,True,cubit_train_sp1_1081,train,images/SP1_1081.JPG,cubit_test_sp1_1092,test,images/SP1_1092.JPG
perceptual_candidate,6,True,cubit_train_sp1_1088,train,images/SP1_1088.JPG,cubit_val_sp1_1089,val,images/SP1_1089.JPG
perceptual_candidate,6,True,cubit_train_sp1_1091,train,images/SP1_1091.JPG,cubit_test_sp1_1092,test,images/SP1_1092.JPG
perceptual_candidate,6,True,cubit_train_sp1_1131,train,images/SP1_1131.JPG,cubit_test_sp0_1142,test,images/SP0_1142.JPG
perceptual_candidate,6,True,cubit_train_sp1_1145,train,images/SP1_1145.JPG,cubit_val_sp1_1155,val,images/SP1_1155.JPG
perceptual_candidate,6,True,cubit_train_sp1_1149,train,images/SP1_1149.JPG,cubit_val_sp1_1159,val,images/SP1_1159.JPG
perceptual_candidate,6,True,cubit_train_sp1_1154,train,images/SP1_1154.JPG,cubit_val_sp1_1155,val,images/SP1_1155.JPG
perceptual_candidate,6,True,cubit_train_sp1_1182,train,images/SP1_1182.JPG,cubit_val_sp0_1203,val,images/SP0_1203.JPG
perceptual_candidate,6,True,cubit_train_sp1_1195,train,images/SP1_1195.JPG,cubit_val_sp1_1196,val,images/SP1_1196.JPG
perceptual_candidate,6,True,cubit_train_sp1_1209,train,images/SP1_1209.JPG,cubit_test_sp0_1221,test,images/SP0_1221.JPG
perceptual_candidate,6,True,cubit_train_sp1_1209,train,images/SP1_1209.JPG,cubit_val_sp0_1222,val,images/SP0_1222.JPG
perceptual_candidate,6,True,cubit_train_sp1_1219,train,images/SP1_1219.JPG,cubit_test_sp1_1228,test,images/SP1_1228.JPG
perceptual_candidate,6,True,cubit_train_sp1_122,train,images/SP1_122.JPG,cubit_test_sp1_132,test,images/SP1_132.JPG
perceptual_candidate,6,True,cubit_train_sp1_1225,train,images/SP1_1225.JPG,cubit_val_sp1_1215,val,images/SP1_1215.JPG
perceptual_candidate,6,True,cubit_train_sp1_1229,train,images/SP1_1229.JPG,cubit_test_sp1_1228,test,images/SP1_1228.JPG
perceptual_candidate,6,True,cubit_train_sp1_1249,train,images/SP1_1249.JPG,cubit_test_sp1_1259,test,images/SP1_1259.JPG
perceptual_candidate,6,True,cubit_train_sp1_1267,train,images/SP1_1267.JPG,cubit_test_sp1_1256,test,images/SP1_1256.JPG
perceptual_candidate,6,True,cubit_train_sp1_1271,train,images/SP1_1271.JPG,cubit_test_sp0_1282,test,images/SP0_1282.JPG
perceptual_candidate,6,True,cubit_train_sp1_1277,train,images/SP1_1277.JPG,cubit_test_sp0_1289,test,images/SP0_1289.JPG
perceptual_candidate,6,True,cubit_train_sp1_1297,train,images/SP1_1297.JPG,cubit_val_sp1_1287,val,images/SP1_1287.JPG
perceptual_candidate,6,True,cubit_train_sp1_1322,train,images/SP1_1322.JPG,cubit_val_sp0_1343,val,images/SP0_1343.JPG
perceptual_candidate,6,True,cubit_train_sp1_1323,train,images/SP1_1323.JPG,cubit_val_sp0_1344,val,images/SP0_1344.JPG
perceptual_candidate,6,True,cubit_train_sp1_1323,train,images/SP1_1323.JPG,cubit_val_sp1_1333,val,images/SP1_1333.JPG
perceptual_candidate,6,True,cubit_train_sp1_1325,train,images/SP1_1325.JPG,cubit_val_sp0_1346,val,images/SP0_1346.JPG
perceptual_candidate,6,True,cubit_train_sp1_1325,train,images/SP1_1325.JPG,cubit_val_sp1_1335,val,images/SP1_1335.JPG
perceptual_candidate,6,True,cubit_train_sp1_133,train,images/SP1_133.JPG,cubit_val_sp1_123,val,images/SP1_123.JPG
perceptual_candidate,6,True,cubit_train_sp1_1332,train,images/SP1_1332.JPG,cubit_val_sp1_1358,val,images/SP1_1358.JPG
perceptual_candidate,6,True,cubit_train_sp1_1334,train,images/SP1_1334.JPG,cubit_val_sp0_1346,val,images/SP0_1346.JPG
perceptual_candidate,6,True,cubit_train_sp1_1334,train,images/SP1_1334.JPG,cubit_val_sp1_1335,val,images/SP1_1335.JPG
perceptual_candidate,6,True,cubit_train_sp1_1337,train,images/SP1_1337.JPG,cubit_test_sp1_1338,test,images/SP1_1338.JPG
perceptual_candidate,6,True,cubit_train_sp1_1349,train,images/SP1_1349.JPG,cubit_test_sp0_1362,test,images/SP0_1362.JPG
perceptual_candidate,6,True,cubit_train_sp1_1354,train,images/SP1_1354.JPG,cubit_test_sp0_1367,test,images/SP0_1367.JPG
perceptual_candidate,6,True,cubit_train_sp1_1355,train,images/SP1_1355.JPG,cubit_val_sp0_1369,val,images/SP0_1369.JPG
perceptual_candidate,6,True,cubit_train_sp1_1363,train,images/SP1_1363.JPG,cubit_val_sp0_1385,val,images/SP0_1385.JPG
perceptual_candidate,6,True,cubit_train_sp1_1363,train,images/SP1_1363.JPG,cubit_val_sp1_1374,val,images/SP1_1374.JPG
perceptual_candidate,6,True,cubit_train_sp1_1372,train,images/SP1_1372.JPG,cubit_test_sp1_1361,test,images/SP1_1361.JPG
perceptual_candidate,6,True,cubit_train_sp1_1414,train,images/SP1_1414.JPG,cubit_test_sp0_1422,test,images/SP0_1422.JPG
perceptual_candidate,6,True,cubit_train_sp1_1466,train,images/SP1_1466.JPG,cubit_test_sp1_1462,test,images/SP1_1462.JPG
perceptual_candidate,6,True,cubit_train_sp1_1472,train,images/SP1_1472.JPG,cubit_test_sp1_1462,test,images/SP1_1462.JPG
perceptual_candidate,6,True,cubit_train_sp1_1474,train,images/SP1_1474.JPG,cubit_test_sp1_1468,test,images/SP1_1468.JPG
perceptual_candidate,6,True,cubit_train_sp1_1493,train,images/SP1_1493.JPG,cubit_test_sp1_1498,test,images/SP1_1498.JPG
perceptual_candidate,6,True,cubit_train_sp1_1504,train,images/SP1_1504.JPG,cubit_test_sp1_1498,test,images/SP1_1498.JPG
perceptual_candidate,6,True,cubit_train_sp1_151,train,images/SP1_151.JPG,cubit_test_sp0_154,test,images/SP0_154.JPG
perceptual_candidate,6,True,cubit_train_sp1_151,train,images/SP1_151.JPG,cubit_val_sp1_159,val,images/SP1_159.JPG
perceptual_candidate,6,True,cubit_train_sp1_153,train,images/SP1_153.JPG,cubit_val_sp1_161,val,images/SP1_161.JPG
perceptual_candidate,6,True,cubit_train_sp1_1531,train,images/SP1_1531.JPG,cubit_test_sp1_1532,test,images/SP1_1532.JPG
perceptual_candidate,6,True,cubit_train_sp1_1531,train,images/SP1_1531.JPG,cubit_val_sp0_1539,val,images/SP0_1539.JPG
perceptual_candidate,6,True,cubit_train_sp1_1555,train,images/SP1_1555.JPG,cubit_val_sp1_1565,val,images/SP1_1565.JPG
perceptual_candidate,6,True,cubit_train_sp1_1566,train,images/SP1_1566.JPG,cubit_test_sp1_1556,test,images/SP1_1556.JPG
perceptual_candidate,6,True,cubit_train_sp1_1637,train,images/SP1_1637.JPG,cubit_test_sp1_1636,test,images/SP1_1636.JPG
perceptual_candidate,6,True,cubit_train_sp1_167,train,images/SP1_167.JPG,cubit_test_sp0_163,test,images/SP0_163.JPG
perceptual_candidate,6,True,cubit_train_sp1_167,train,images/SP1_167.JPG,cubit_val_sp0_162,val,images/SP0_162.JPG
perceptual_candidate,6,True,cubit_train_sp1_1691,train,images/SP1_1691.JPG,cubit_val_sp1_1701,val,images/SP1_1701.JPG
perceptual_candidate,6,True,cubit_train_sp1_1707,train,images/SP1_1707.JPG,cubit_val_sp1_1697,val,images/SP1_1697.JPG
perceptual_candidate,6,True,cubit_train_sp1_1714,train,images/SP1_1714.JPG,cubit_test_sp0_1721,test,images/SP0_1721.JPG
perceptual_candidate,6,True,cubit_train_sp1_1727,train,images/SP1_1727.JPG,cubit_test_sp1_1737,test,images/SP1_1737.JPG
perceptual_candidate,6,True,cubit_train_sp1_1731,train,images/SP1_1731.JPG,cubit_test_sp0_1749,test,images/SP0_1749.JPG
perceptual_candidate,6,True,cubit_train_sp1_1731,train,images/SP1_1731.JPG,cubit_test_sp1_1742,test,images/SP1_1742.JPG
perceptual_candidate,6,True,cubit_train_sp1_1740,train,images/SP1_1740.JPG,cubit_val_sp0_1747,val,images/SP0_1747.JPG
perceptual_candidate,6,True,cubit_train_sp1_1741,train,images/SP1_1741.JPG,cubit_test_sp0_1746,test,images/SP0_1746.JPG
perceptual_candidate,6,True,cubit_train_sp1_1743,train,images/SP1_1743.JPG,cubit_test_sp1_1742,test,images/SP1_1742.JPG
perceptual_candidate,6,True,cubit_train_sp1_1752,train,images/SP1_1752.JPG,cubit_test_sp0_1759,test,images/SP0_1759.JPG
perceptual_candidate,6,True,cubit_train_sp1_1769,train,images/SP1_1769.JPG,cubit_val_sp0_1774,val,images/SP0_1774.JPG
perceptual_candidate,6,True,cubit_train_sp1_1779,train,images/SP1_1779.JPG,cubit_val_sp1_1768,val,images/SP1_1768.JPG
perceptual_candidate,6,True,cubit_train_sp1_181,train,images/SP1_181.JPG,cubit_test_sp0_186,test,images/SP0_186.JPG
perceptual_candidate,6,True,cubit_train_sp1_182,train,images/SP1_182.JPG,cubit_test_sp0_186,test,images/SP0_186.JPG
perceptual_candidate,6,True,cubit_train_sp1_1820,train,images/SP1_1820.JPG,cubit_val_sp0_1829,val,images/SP0_1829.JPG
perceptual_candidate,6,True,cubit_train_sp1_1845,train,images/SP1_1845.JPG,cubit_val_sp1_1846,val,images/SP1_1846.JPG
perceptual_candidate,6,True,cubit_train_sp1_1858,train,images/SP1_1858.JPG,cubit_test_sp0_1869,test,images/SP0_1869.JPG
perceptual_candidate,6,True,cubit_train_sp1_1888,train,images/SP1_1888.JPG,cubit_val_sp0_1897,val,images/SP0_1897.JPG
perceptual_candidate,6,True,cubit_train_sp1_1904,train,images/SP1_1904.JPG,cubit_test_sp0_1922,test,images/SP0_1922.JPG
perceptual_candidate,6,True,cubit_train_sp1_191,train,images/SP1_191.JPG,cubit_test_sp0_186,test,images/SP0_186.JPG
perceptual_candidate,6,True,cubit_train_sp1_1916,train,images/SP1_1916.JPG,cubit_val_sp1_1905,val,images/SP1_1905.JPG
perceptual_candidate,6,True,cubit_train_sp1_197,train,images/SP1_197.JPG,cubit_val_sp0_190,val,images/SP0_190.JPG
perceptual_candidate,6,True,cubit_train_sp1_199,train,images/SP1_199.JPG,cubit_test_sp0_193,test,images/SP0_193.JPG
perceptual_candidate,6,True,cubit_train_sp1_213,train,images/SP1_213.JPG,cubit_test_sp0_216,test,images/SP0_216.JPG
